,UID,PID,PURCHASE_Time
54326,8458,8198,2013-05-4
54327,17717,8198,2013-07-19
54328,7790,8198,2013-04-23
54329,3269,8198,2012-02-8
54330,4325,8198,2013-08-10
54331,13060,8198,2014-05-12
54332,16015,9575,2013-06-18
54333,4280,9575,2012-03-4
54334,21598,9575,2014-01-26
54335,21907,9575,2014-03-3
54336,3549,9575,2013-02-19
54337,8524,9575,2013-02-19
54338,17013,9575,2013-12-8
54339,21841,9575,2013-05-22
54340,7319,9575,2012-01-5
54341,12771,9575,2014-02-14
54342,18501,9575,2012-12-25
54343,2337,9575,2013-06-20
54344,16572,9575,2013-03-18
54345,5804,9575,2013-10-21
54346,4683,9575,2014-02-16
54347,21237,9575,2012-12-23
54348,16771,9575,2013-02-25
54349,16742,9575,2012-12-14
54350,15005,9575,2013-02-4
54351,11589,5511,2013-02-17
54352,15326,5511,2014-06-13
54353,5017,5511,2013-08-7
54354,18636,5511,2013-02-28
54355,4095,5511,2014-04-8
54356,19785,5511,2013-09-10
54357,1079,438,2013-06-21
54358,17642,438,2012-02-13
54359,8349,438,2014-06-24
54360,8998,438,2014-04-14
54361,995,9922,2014-04-7
54362,4796,9922,2013-09-7
54363,12905,9922,2011-02-27
54364,16564,9922,2011-01-9
54365,3737,7221,2012-11-30
54366,22352,7221,2013-03-22
54367,17230,7221,2011-09-25
54368,17461,7221,2014-02-2
54369,15981,7221,2013-03-5
54370,18517,7221,2014-03-31
54371,14453,7221,2012-12-31
54372,15227,7221,2012-11-1
54373,15055,7221,2013-06-30
54374,10748,7221,2012-05-19
54375,21158,7221,2012-12-18
54376,4037,7221,2014-02-3
54377,8308,11316,2014-01-25
54378,7047,11316,2013-07-5
54379,2883,11316,2013-02-18
54380,2745,11316,2013-03-8
54381,19441,11316,2012-09-24
54382,5108,11316,2014-02-24
54383,11761,11316,2012-02-8
54384,8251,11316,2013-03-19
54385,21186,11316,2013-09-23
54386,17218,11316,2009-12-26
54387,20584,11316,2011-09-23
54388,18516,11316,2013-04-9
54389,17887,11316,2012-10-26
54390,7168,11316,2013-12-12
54391,2352,11316,2013-02-9
54392,8293,11316,2012-09-30
54393,4379,11316,2012-12-26
54394,7024,11316,2013-04-4
54395,2790,11316,2013-10-7
54396,2011,11316,2013-06-8
54397,21296,11316,2014-04-23
54398,21693,11316,2013-11-23
54399,8474,11316,2012-11-24
54400,17059,11316,2014-01-8
54401,12612,11316,2013-03-30
54402,13676,11316,2014-05-13
54403,13238,11316,2014-07-10
54404,4143,11316,2013-09-6
54405,12701,11316,2013-12-26
54406,20615,11316,2012-01-20
54407,10686,11316,2012-06-26
54408,2056,11818,2014-01-9
54409,1804,11818,2013-01-19
54410,21861,11818,2013-11-16
54411,2420,11818,2013-10-4
54412,20990,11818,2013-07-1
54413,10231,6491,2014-07-13
54414,14767,6491,2011-09-23
54415,13978,6491,2012-12-11
54416,13158,6491,2014-05-15
54417,2623,6491,2013-10-19
54418,15883,6491,2014-07-6
54419,1431,8377,2012-06-24
54420,20636,8377,2013-01-6
54421,14965,8377,2013-02-28
54422,19333,8377,2014-07-9
54423,945,10338,2012-12-12
54424,16123,10338,2012-12-25
54425,15011,10338,2013-03-11
54426,2902,10338,2013-04-3
54427,22362,10338,2013-08-12
54428,10842,10338,2012-12-3
54429,7822,10338,2012-04-29
54430,19980,10338,2014-03-11
54431,3526,10338,2013-02-3
54432,15810,10338,2013-04-22
54433,7207,10338,2013-02-28
54434,6010,10338,2013-04-4
54435,22083,10338,2013-04-10
54436,9346,10338,2014-03-3
54437,14466,10338,2014-06-23
54438,3950,10338,2012-12-2
54439,17352,10338,2013-11-12
54440,16151,10338,2013-04-5
54441,15845,10338,2012-12-19
54442,22051,10338,2011-10-26
54443,20704,10338,2012-11-23
54444,6333,10338,2014-05-10
54445,2167,10338,2014-02-25
54446,13877,10338,2014-01-10
54447,17675,10338,2012-05-8
54448,1539,10338,2013-08-30
54449,8780,10338,2014-02-5
54450,10694,10338,2012-05-9
54451,15000,10338,2013-10-17
54452,21916,10338,2011-06-2
54453,13758,10338,2014-02-1
54454,5707,10338,2013-02-17
54455,15006,10338,2014-03-23
54456,14288,10338,2012-03-1
54457,8296,10338,2014-04-21
54458,9621,4337,2013-10-5
54459,21204,4337,2013-01-2
54460,2326,4337,2013-02-18
54461,6883,4337,2012-12-16
54462,1543,4337,2013-06-30
54463,5468,4337,2012-12-15
54464,5691,4337,2012-11-28
54465,7924,4337,2013-10-19
54466,18012,4337,2012-07-13
54467,9280,4337,2013-01-13
54468,1293,4337,2013-07-27
54469,1121,4337,2013-01-19
54470,798,4337,2013-07-5
54471,4704,4337,2014-03-5
54472,4495,4337,2013-08-1
54473,10453,4337,2012-12-15
54474,18396,4337,2013-09-10
54475,5005,4337,2013-07-22
54476,7803,4337,2013-08-21
54477,16799,4337,2013-08-29
54478,16912,4337,2012-12-31
54479,20349,4337,2011-09-5
54480,8788,4337,2013-06-27
54481,1989,4337,2013-03-28
54482,14166,2187,2011-10-23
54483,11896,2187,2012-04-27
54484,8357,2187,2013-01-2
54485,7103,2187,2013-06-3
54486,6496,888,2013-08-28
54487,3214,888,2013-07-7
54488,12795,888,2013-04-16
54489,1243,888,2011-09-30
54490,17094,888,2014-06-30
54491,13334,888,2014-02-28
54492,18711,888,2012-03-2
54493,155,888,2012-02-14
54494,9806,888,2013-06-10
54495,13392,888,2012-07-10
54496,18677,888,2014-05-20
54497,11208,888,2014-02-28
54498,7484,888,2013-11-17
54499,596,888,2012-06-20
54500,7686,888,2013-06-17
54501,8097,888,2013-09-3
54502,7384,888,2013-05-12
54503,8082,888,2012-02-7
54504,10871,888,2014-03-24
54505,15876,888,2012-12-20
54506,6917,888,2013-11-14
54507,15059,888,2013-07-23
54508,2899,888,2014-02-20
54509,8150,888,2013-07-4
54510,11095,888,2014-07-13
54511,19531,888,2013-01-6
54512,7064,888,2014-04-20
54513,6687,888,2012-03-25
54514,7729,888,2013-07-4
54515,9074,888,2013-12-16
54516,8218,888,2013-01-3
54517,8849,888,2014-01-21
54518,1989,888,2013-03-22
54519,2423,6620,2010-11-19
54520,9896,6620,2011-07-18
54521,19246,6187,2013-06-4
54522,9465,6187,2014-07-11
54523,11371,6187,2013-01-8
54524,15297,6187,2010-12-17
54525,9216,6187,2014-03-27
54526,14996,6187,2013-08-7
54527,8447,1527,2014-06-7
54528,17013,1527,2014-02-15
54529,22156,1527,2012-08-24
54530,20453,1527,2012-10-3
54531,12489,10884,2012-11-8
54532,21454,10884,2013-06-1
54533,1381,10884,2013-07-11
54534,7477,10884,2013-04-6
54535,13258,10884,2012-09-22
54536,17964,10884,2012-11-9
54537,13383,10884,2014-01-18
54538,10276,10884,2013-03-28
54539,6463,10884,2014-06-7
54540,20754,5377,2013-12-21
54541,5693,5377,2013-12-9
54542,587,5377,2013-11-19
54543,14692,5377,2012-11-4
54544,20167,5377,2013-09-1
54545,13158,5377,2014-05-15
54546,19837,5377,2013-01-19
54547,414,5377,2014-01-11
54548,17004,5377,2013-11-20
54549,10228,5377,2013-09-30
54550,9428,5377,2014-02-27
54551,13584,5377,2013-10-7
54552,8388,5377,2014-05-12
54553,17301,5377,2013-11-19
54554,14495,8700,2013-05-17
54555,16788,8700,2013-09-9
54556,6043,8700,2011-02-10
54557,11886,8700,2014-07-8
54558,11363,8700,2014-03-4
54559,12358,8700,2013-02-27
54560,8820,8700,2014-05-30
54561,6320,8700,2011-12-9
54562,6509,8700,2010-09-25
54563,3364,8700,2013-02-9
54564,8418,8700,2010-01-24
54565,11646,8700,2011-03-25
54566,21799,8700,2014-02-28
54567,1612,8700,2014-03-29
54568,3767,8700,2011-12-28
54569,328,8700,2013-01-8
54570,1811,8700,2013-10-15
54571,14788,8700,2012-11-15
54572,8352,8700,2013-11-5
54573,9647,8700,2010-02-11
54574,13435,8700,2014-06-13
54575,9251,8700,2014-05-31
54576,3130,8700,2013-11-2
54577,2713,8700,2014-05-24
54578,10397,8700,2014-06-11
54579,627,8700,2013-11-11
54580,21997,8700,2014-05-13
54581,16400,8700,2014-01-10
54582,774,827,2013-11-13
54583,20142,827,2013-04-4
54584,18596,827,2013-12-26
54585,242,827,2012-10-4
54586,8927,190,2011-01-26
54587,13792,190,2013-11-21
54588,7324,190,2014-03-21
54589,8527,190,2014-01-17
54590,20739,190,2013-01-16
54591,10048,6003,2012-12-10
54592,20019,6003,2014-06-26
54593,10709,6003,2013-07-28
54594,8142,6003,2014-04-11
54595,4625,6003,2014-05-3
54596,14011,9838,2013-02-25
54597,21954,9838,2014-02-21
54598,20379,9838,2013-05-11
54599,19036,9838,2012-03-27
54600,1918,9838,2012-02-23
54601,1235,9838,2013-04-25
54602,5445,9838,2011-05-6
54603,15063,9838,2013-12-15
54604,10867,9838,2010-06-25
54605,1468,11070,2011-03-21
54606,17978,11070,2014-04-12
54607,20307,11070,2012-07-13
54608,12734,11070,2013-03-1
54609,21498,11070,2011-11-1
54610,3691,6897,2013-06-20
54611,2863,6897,2013-05-16
54612,2593,6897,2013-03-12
54613,8504,3182,2013-09-29
54614,13904,3182,2013-07-26
54615,4543,3182,2013-06-7
54616,3926,3182,2013-06-29
54617,9833,3182,2013-07-15
54618,14960,3182,2013-08-1
54619,11002,6147,2013-11-14
54620,6048,6147,2013-01-19
54621,4720,6702,2012-06-3
54622,12189,6702,2013-02-10
54623,12451,6702,2011-08-10
54624,6294,6702,2010-12-17
54625,19829,6702,2013-09-26
54626,3739,6702,2013-01-20
54627,11888,6702,2014-04-22
54628,2482,6702,2012-07-25
54629,13593,8722,2012-12-29
54630,2767,8722,2013-03-13
54631,6238,8722,2013-11-2
54632,13676,8722,2011-04-18
54633,10579,8722,2013-01-15
54634,20968,2393,2012-01-26
54635,13122,2393,2014-02-10
54636,6611,2393,2010-05-2
54637,18410,2393,2012-01-1
54638,5828,2393,2012-02-27
54639,17463,5715,2010-08-31
54640,12620,5715,2010-10-18
54641,13254,5715,2011-03-11
54642,1474,5715,2014-02-2
54643,11906,5715,2010-12-30
54644,16618,5715,2011-10-30
54645,3551,5715,2011-07-29
54646,7380,1185,2014-03-6
54647,8410,1185,2013-10-13
54648,1474,1185,2014-02-2
54649,15652,1185,2013-06-13
54650,3551,1185,2011-11-16
54651,16096,1185,2013-07-29
54652,21037,1185,2014-05-5
54653,2101,1185,2011-03-14
54654,4372,1185,2011-08-11
54655,12993,10259,2013-04-4
54656,8022,10259,2010-08-23
54657,20623,10259,2011-06-28
54658,10251,10259,2011-03-13
54659,21838,10259,2012-06-25
54660,11475,10259,2011-03-13
54661,18310,10259,2012-02-5
54662,20253,10259,2012-06-5
54663,11906,10259,2010-12-30
54664,170,10259,2014-05-24
54665,5787,10259,2013-06-16
54666,18043,10259,2014-07-8
54667,6194,10259,2014-04-26
54668,13661,10259,2011-08-19
54669,1730,10259,2013-02-2
54670,6925,10259,2014-02-17
54671,18139,10259,2012-03-11
54672,4663,10259,2011-03-30
54673,20481,10259,2010-08-24
54674,8960,10259,2012-09-13
54675,1942,10675,2009-12-4
54676,15611,10675,2012-03-30
54677,11689,10675,2009-07-5
54678,13468,10675,2013-06-13
54679,20227,10675,2010-04-27
54680,17429,10675,2010-04-15
54681,6,10675,2013-03-7
54682,6194,10675,2014-04-26
54683,463,10675,2013-05-19
54684,9825,10675,2013-11-22
54685,5532,10675,2013-08-6
54686,3765,10675,2014-05-1
54687,9040,10675,2010-02-15
54688,2938,10675,2014-02-24
54689,16937,10922,2013-07-23
54690,4262,10922,2013-01-4
54691,15361,10922,2014-03-12
54692,5653,10922,2011-05-4
54693,13296,10922,2013-04-12
54694,16676,10922,2014-07-6
54695,18091,10922,2012-04-19
54696,11216,10922,2014-04-3
54697,13561,10922,2012-03-20
54698,20040,10922,2013-03-16
54699,374,10922,2013-05-16
54700,13720,10922,2011-07-15
54701,7821,10922,2013-05-3
54702,19087,10922,2011-06-15
54703,4372,10922,2011-11-3
54704,12658,3736,2009-04-16
54705,18091,3736,2012-06-3
54706,5293,3736,2011-05-28
54707,2229,3736,2009-04-28
54708,20072,6144,2012-05-23
54709,15223,6144,2011-10-11
54710,7380,6144,2013-08-9
54711,7568,6144,2013-08-14
54712,11763,6144,2011-10-20
54713,17391,6144,2010-04-13
54714,9851,6144,2010-09-22
54715,21856,6144,2011-09-11
54716,16748,6144,2009-08-10
54717,4663,6144,2011-06-19
54718,9040,6144,2010-02-15
54719,21724,10042,2013-04-23
54720,1473,10042,2013-08-19
54721,11868,10042,2013-09-30
54722,2559,10042,2011-10-17
54723,21005,3445,2014-04-16
54724,16123,3445,2014-06-13
54725,11524,3445,2014-06-14
54726,7256,3445,2014-06-18
54727,2151,10282,2013-09-7
54728,12114,10282,2011-07-7
54729,266,10282,2012-09-5
54730,3603,11545,2012-06-21
54731,21881,11545,2012-08-15
54732,15537,11545,2013-08-28
54733,5307,11545,2011-06-23
54734,14867,11545,2011-03-10
54735,14295,4309,2012-03-14
54736,15186,4309,2012-05-9
54737,13887,4309,2012-12-11
54738,17393,4309,2012-04-11
54739,17684,22,2004-01-13
54740,6260,22,2013-09-21
54741,7896,22,2011-09-8
54742,3868,3044,2010-02-10
54743,12492,3044,2014-04-25
54744,4194,3044,2011-05-14
54745,3200,3044,2012-04-13
54746,14628,3044,2014-05-26
54747,2902,3044,2013-04-3
54748,11831,3044,2014-01-6
54749,7919,3044,2012-07-7
54750,7389,3044,2012-12-26
54751,15830,3044,2014-04-26
54752,2846,3044,2013-08-10
54753,2202,3044,2012-11-30
54754,21096,3044,2012-11-16
54755,8494,3044,2012-05-1
54756,18361,3044,2013-01-15
54757,5516,3044,2013-07-17
54758,4791,3044,2011-02-14
54759,17196,3044,2013-06-29
54760,6321,3044,2011-04-15
54761,8160,1753,2012-12-22
54762,18647,1753,2011-03-3
54763,9051,1753,2011-04-13
54764,15801,1753,2013-07-29
54765,2692,1753,2013-01-25
54766,20831,1753,2012-08-18
54767,14747,1753,2012-09-24
54768,12393,1753,2012-06-29
54769,16075,1753,2012-05-21
54770,17110,1753,2012-11-26
54771,5511,1753,2013-05-15
54772,1124,1753,2013-06-5
54773,17998,8724,2011-12-18
54774,10785,8724,2013-08-27
54775,2012,8724,2013-01-24
54776,8830,8724,2012-02-9
54777,15547,8724,2013-12-10
54778,9570,8724,2013-05-22
54779,13693,8724,2011-05-26
54780,7550,8724,2011-03-5
54781,13858,8724,2013-08-13
54782,17508,8724,2013-02-14
54783,16815,8724,2010-05-12
54784,1797,8724,2014-04-16
54785,7499,8724,2012-03-17
54786,4748,8724,2011-09-29
54787,9820,8724,2014-07-12
54788,3862,8724,2010-12-13
54789,10941,10859,2011-05-18
54790,13469,10859,2013-05-20
54791,20622,10859,2012-01-3
54792,4675,10859,2010-03-23
54793,1479,10859,2012-11-14
54794,17906,10859,2013-12-25
54795,17030,10859,2014-07-11
54796,10686,10859,2013-04-4
54797,10672,9413,2014-07-1
54798,20319,9413,2013-04-23
54799,20233,9413,2013-05-23
54800,16546,9413,2012-11-23
54801,1918,9413,2012-04-17
54802,14355,9413,2013-04-12
54803,6347,9413,2011-01-9
54804,7967,7455,2013-08-5
54805,13236,7455,2009-08-24
54806,7356,7455,2009-04-1
54807,17844,7455,2011-06-21
54808,3996,7455,2014-06-17
54809,1332,7455,2009-09-8
54810,20985,7455,2010-07-25
54811,6238,7455,2012-04-25
54812,2623,7455,2013-06-11
54813,13547,7455,2011-08-31
54814,12367,7455,2012-07-3
54815,8736,2382,2013-04-9
54816,19611,2382,2014-04-30
54817,6392,2382,2013-04-24
54818,2258,2382,2010-10-20
54819,9516,2382,2013-08-8
54820,2451,2382,2011-03-29
54821,21019,2382,2013-12-11
54822,1527,2382,2013-12-15
54823,11864,2382,2011-08-14
54824,2951,9283,2013-06-6
54825,11661,9283,2013-05-24
54826,15571,9283,2013-08-11
54827,12434,9283,2012-01-23
54828,10757,9283,2013-07-5
54829,8750,9283,2014-06-18
54830,8723,9283,2013-05-4
54831,14724,9283,2014-05-25
54832,9294,9283,2013-09-20
54833,13846,9283,2013-08-12
54834,6681,9283,2014-03-31
54835,7128,9283,2013-05-5
54836,1264,9283,2012-07-29
54837,15874,9283,2014-05-30
54838,9893,9283,2012-09-10
54839,2905,9283,2013-02-21
54840,2460,9283,2012-02-23
54841,13867,9283,2013-09-30
54842,12407,9283,2013-05-14
54843,873,9283,2013-05-9
54844,6113,9283,2013-12-11
54845,11427,9283,2011-08-6
54846,5580,9283,2013-10-8
54847,112,9283,2013-03-18
54848,539,9283,2013-01-19
54849,6722,9283,2013-12-23
54850,119,9283,2012-04-1
54851,17336,9283,2012-07-22
54852,5170,9283,2014-03-6
54853,1959,9283,2012-11-15
54854,2189,9283,2012-12-6
54855,5410,9283,2013-03-9
54856,17696,9283,2013-12-7
54857,5960,9283,2012-12-29
54858,7064,9283,2012-07-2
54859,19594,9283,2013-03-4
54860,14255,9283,2013-11-4
54861,1813,9283,2014-04-10
54862,19898,9283,2012-12-16
54863,11566,9283,2013-02-15
54864,7445,9283,2013-10-28
54865,8340,9283,2013-01-16
54866,76,9283,2013-04-14
54867,4568,9283,2014-03-5
54868,21995,9283,2013-04-28
54869,4894,8475,2014-07-2
54870,11911,8475,2009-03-4
54871,1207,8475,2011-09-27
54872,12550,8475,2014-07-7
54873,2588,8475,2010-04-28
54874,10189,3069,2013-08-2
54875,6092,3069,2013-11-22
54876,22169,3069,2013-02-4
54877,20697,3069,2012-11-23
54878,21345,3069,2013-09-26
54879,20689,3069,2013-05-7
54880,21234,6577,2012-06-17
54881,21927,6577,2010-01-1
54882,11602,6577,2011-01-20
54883,17094,6577,2013-09-22
54884,10369,6577,2013-08-13
54885,15842,6577,2014-01-8
54886,1920,6577,2012-10-2
54887,9549,6577,2013-06-30
54888,21201,6577,2014-04-9
54889,21387,6577,2012-06-19
54890,5456,6577,2010-09-10
54891,4815,6577,2012-06-15
54892,7312,6577,2014-04-9
54893,16106,6577,2012-06-23
54894,2223,6577,2014-06-18
54895,11518,6577,2014-04-14
54896,10336,6577,2013-07-26
54897,16293,6577,2013-10-31
54898,6998,6577,2013-02-6
54899,13960,11218,2014-06-23
54900,19256,11218,2013-05-17
54901,1105,11218,2012-03-19
54902,13992,11218,2011-10-13
54903,2090,10810,2013-07-22
54904,21828,10810,2013-11-13
54905,8354,10810,2014-07-4
54906,8657,4743,2013-05-6
54907,4632,4743,2013-12-24
54908,3616,4743,2012-12-8
54909,10048,4743,2013-02-24
54910,12786,4743,2013-07-19
54911,15040,4743,2013-09-7
54912,15597,4743,2013-05-12
54913,14542,4743,2014-04-7
54914,22067,4743,2013-04-27
54915,14384,4743,2014-06-25
54916,7655,4743,2013-09-12
54917,21239,4743,2014-04-18
54918,5219,4743,2013-12-6
54919,3574,4743,2014-01-30
54920,1836,4743,2013-06-18
54921,21187,4743,2014-01-7
54922,16389,4743,2013-11-25
54923,8504,4743,2013-09-29
54924,11124,4743,2014-07-9
54925,16216,4743,2013-01-1
54926,459,4743,2013-06-17
54927,348,4743,2013-09-14
54928,9014,4743,2013-10-26
54929,4157,4743,2014-03-3
54930,14762,4743,2013-09-10
54931,6749,4743,2013-08-13
54932,17906,4743,2013-12-25
54933,4424,4743,2013-12-16
54934,4808,4743,2014-03-15
54935,5951,4743,2013-12-26
54936,18340,4743,2013-02-18
54937,17127,4743,2014-07-10
54938,16896,4743,2014-03-11
54939,4797,4743,2013-10-31
54940,18537,4743,2014-05-6
54941,1263,4743,2014-03-31
54942,16745,4743,2014-03-1
54943,11048,4743,2013-07-16
54944,17576,4743,2014-06-7
54945,21422,4743,2013-08-28
54946,3214,11931,2013-07-7
54947,2504,11931,2013-07-17
54948,14542,11931,2014-03-10
54949,17531,11931,2013-03-12
54950,9660,11931,2013-01-8
54951,12155,11931,2013-05-1
54952,17654,11931,2012-10-13
54953,9517,11931,2013-12-18
54954,4329,11931,2013-03-16
54955,21261,11931,2013-07-2
54956,16920,431,2014-05-15
54957,6108,431,2013-03-26
54958,6564,431,2013-07-27
54959,10276,431,2013-03-23
54960,21491,431,2013-05-26
54961,4143,431,2014-01-21
54962,6710,431,2014-06-16
54963,11219,10743,2014-03-27
54964,6772,10743,2013-10-16
54965,18048,10743,2012-12-20
54966,4679,10743,2012-12-28
54967,8219,10743,2013-09-12
54968,8412,10743,2014-01-9
54969,16424,10743,2013-11-17
54970,10412,10743,2013-01-2
54971,13142,10743,2013-05-17
54972,11284,9586,2012-12-29
54973,19629,9586,2013-07-7
54974,7110,9586,2012-07-23
54975,15475,9586,2012-02-14
54976,12382,9586,2013-01-28
54977,8450,9896,2014-07-17
54978,10108,9896,2011-07-22
54979,4024,9896,2011-10-19
54980,20998,9896,2013-02-19
54981,19823,3675,2012-01-24
54982,1695,3675,2012-08-7
54983,8706,3675,2012-04-11
54984,4210,3675,2014-03-24
54985,1457,3675,2013-12-2
54986,18477,3328,2013-03-14
54987,2633,3328,2011-07-11
54988,9177,3328,2013-02-27
54989,156,3328,2014-06-28
54990,5435,3328,2012-10-23
54991,10037,11813,2012-04-16
54992,8428,11813,2013-12-21
54993,5316,11813,2013-06-24
54994,7553,11813,2013-04-26
54995,625,11813,2012-12-12
54996,17151,11813,2013-10-9
54997,1822,11813,2011-01-26
54998,1918,11813,2009-12-26
54999,949,11813,2011-02-1
55000,11180,11813,2013-10-21
55001,12022,11813,2012-02-18
55002,3296,11813,2013-06-17
55003,2593,11813,2013-03-12
55004,3830,3516,2013-07-7
55005,20078,3516,2014-01-20
55006,7960,3516,2012-09-13
55007,3730,3516,2010-03-31
55008,13526,3516,2013-06-15
55009,20389,3516,2013-04-12
55010,19304,4037,2013-12-29
55011,2251,4037,2012-12-8
55012,9260,4037,2014-02-20
55013,15475,4037,2012-02-14
55014,17863,4037,2013-12-31
55015,10636,4037,2014-04-15
55016,18149,7786,2014-05-14
55017,2113,7786,2012-12-31
55018,13159,7786,2012-02-2
55019,20571,7786,2011-04-11
55020,13973,7786,2013-05-10
55021,19087,7786,2013-09-11
55022,11004,7786,2012-11-16
55023,19518,5151,2013-01-8
55024,22176,5151,2013-03-7
55025,16708,5151,2013-01-22
55026,7211,5151,2013-01-12
55027,19612,7293,2013-04-6
55028,9974,7293,2013-02-28
55029,1599,7293,2013-05-15
55030,9723,7293,2013-02-5
55031,14888,7293,2013-06-24
55032,7523,7293,2013-04-12
55033,7798,7293,2013-05-30
55034,22220,7293,2013-12-18
55035,4655,6636,2013-11-4
55036,15636,6636,2011-04-5
55037,3697,6636,2014-03-23
55038,8903,6636,2013-06-12
55039,6568,6636,2013-12-15
55040,3696,6534,2014-01-8
55041,8957,6534,2013-04-21
55042,13998,6534,2014-02-3
55043,2874,6534,2012-12-18
55044,15211,6534,2011-10-17
55045,9926,6534,2014-01-2
55046,22174,6534,2013-01-17
55047,18098,6534,2013-09-23
55048,13983,6534,2011-09-30
55049,2632,6534,2014-04-23
55050,17917,6534,2013-05-6
55051,4765,6534,2011-06-17
55052,4535,6534,2009-11-16
55053,19139,6534,2011-11-18
55054,16669,1635,2013-01-1
55055,8385,1635,2011-09-8
55056,13574,1635,2013-06-26
55057,8031,2940,2012-04-15
55058,212,2940,2013-09-15
55059,3345,2940,2013-01-24
55060,20592,2940,2013-12-2
55061,13574,2940,2013-06-26
55062,13663,3860,2014-07-15
55063,6171,3860,2014-05-21
55064,3954,3860,2013-09-4
55065,19124,3860,2014-05-24
55066,16207,3860,2013-01-12
55067,19788,3860,2013-10-14
55068,4955,3860,2013-03-3
55069,615,3860,2014-03-14
55070,19865,3860,2013-06-14
55071,683,3860,2014-01-2
55072,2286,3860,2014-02-14
55073,19378,3860,2012-12-28
55074,11067,3860,2013-03-18
55075,13098,3860,2014-04-9
55076,549,3860,2013-09-8
55077,11523,3860,2013-11-26
55078,1830,3860,2014-02-17
55079,820,3860,2013-05-6
55080,7452,3860,2013-05-23
55081,11538,3860,2013-07-15
55082,8606,3860,2014-04-23
55083,12166,3860,2013-05-3
55084,3288,3860,2014-03-20
55085,5580,3860,2013-10-8
55086,13323,3860,2012-12-22
55087,7315,3860,2014-03-20
55088,14732,3860,2014-01-5
55089,9548,3860,2013-11-24
55090,452,3860,2014-02-11
55091,21284,3860,2012-04-25
55092,13345,3860,2013-05-3
55093,3331,3860,2014-03-5
55094,720,3860,2013-05-11
55095,474,3860,2013-11-12
55096,13700,8625,2013-08-4
55097,42,8625,2014-02-24
55098,8613,8625,2014-01-8
55099,21869,8625,2011-12-15
55100,6829,8625,2014-05-24
55101,9623,8234,2014-02-20
55102,4564,8234,2012-01-25
55103,455,8234,2013-11-5
55104,12113,8234,2014-04-10
55105,21735,8234,2014-06-12
55106,11864,8234,2011-02-4
55107,4055,8447,2014-02-28
55108,218,8447,2013-12-5
55109,1765,8447,2013-01-2
55110,14561,8447,2014-05-22
55111,14477,4186,2014-01-27
55112,10974,4186,2013-03-19
55113,19655,4186,2013-11-24
55114,17424,4186,2013-09-20
55115,15723,6460,2013-06-14
55116,3974,6460,2012-11-21
55117,7904,6460,2013-01-18
55118,10876,6460,2012-04-5
55119,16046,6460,2013-04-28
55120,6928,6460,2012-06-24
55121,6247,6460,2014-02-28
55122,7996,6638,2013-11-5
55123,17106,6638,2013-07-8
55124,18112,6638,2013-09-17
55125,4356,6638,2013-08-23
55126,15738,6638,2014-07-11
55127,11404,5164,2010-10-31
55128,13244,5164,2012-09-22
55129,2555,5164,2010-06-12
55130,12889,5164,2014-06-26
55131,11520,2887,2014-01-31
55132,6346,2887,2012-12-22
55133,3810,2887,2013-05-20
55134,18386,2887,2013-07-31
55135,5184,11259,2010-01-19
55136,17586,11259,2010-01-21
55137,7678,11259,2010-02-9
55138,38,11259,2009-10-15
55139,12988,11259,2010-03-2
55140,17816,11259,2010-04-18
55141,7783,4458,2013-06-2
55142,4422,4458,2014-04-27
55143,9040,4458,2010-02-19
55144,2505,1808,2013-10-2
55145,16525,1808,2014-04-19
55146,6574,1808,2013-01-20
55147,8282,1808,2014-03-12
55148,18049,1808,2014-02-14
55149,742,1808,2014-06-26
55150,13556,1808,2012-05-23
55151,4612,1808,2012-12-1
55152,12995,1808,2013-01-26
55153,18729,1808,2014-03-9
55154,6157,1808,2011-06-26
55155,1075,1808,2014-03-5
55156,14295,1808,2012-05-23
55157,13571,1808,2014-06-23
55158,14043,1808,2013-11-29
55159,4116,1808,2013-07-19
55160,18665,1808,2014-05-8
55161,3809,1808,2014-04-6
55162,11336,1808,2014-02-7
55163,20225,1808,2013-06-26
55164,20797,1808,2012-06-26
55165,14801,1808,2011-03-11
55166,8796,1808,2013-06-25
55167,2038,1808,2014-06-5
55168,464,1808,2014-06-21
55169,8730,1808,2014-02-26
55170,6124,1808,2014-03-1
55171,17055,1808,2013-04-3
55172,6990,4399,2013-04-11
55173,9723,4399,2013-03-6
55174,18470,4399,2012-08-9
55175,21221,5618,2011-05-29
55176,3814,5618,2012-03-7
55177,14911,5618,2012-11-28
55178,6089,9048,2012-04-22
55179,13983,9048,2012-03-6
55180,11728,9048,2013-02-22
55181,16878,9048,2011-11-7
55182,21038,9048,2012-10-16
55183,4020,1379,2012-07-19
55184,14569,1379,2012-12-1
55185,8547,1379,2013-08-8
55186,13827,10390,2014-03-3
55187,9013,10390,2013-08-10
55188,14836,10390,2011-11-1
55189,7583,10390,2014-02-21
55190,4218,10390,2013-10-20
55191,13977,10390,2014-05-20
55192,11427,10390,2011-04-21
55193,11030,10390,2011-04-14
55194,7929,10390,2013-07-1
55195,3279,10390,2012-09-14
55196,6197,10390,2014-04-25
55197,8179,10390,2013-05-11
55198,11976,10390,2013-09-18
55199,17138,10390,2014-04-9
55200,14573,2906,2013-07-23
55201,21928,2906,2014-06-7
55202,4879,2906,2012-11-27
55203,14923,12014,2009-12-27
55204,21094,12014,2012-11-9
