,UID,PID,PURCHASE_Time
92319,4753,3587,2013-12-14
92320,7475,3587,2013-08-21
92321,7576,3587,2014-07-7
92322,12984,3587,2013-06-23
92323,20975,3587,2013-05-12
92324,1228,3587,2013-12-10
92325,2533,3587,2014-02-27
92326,4644,3587,2013-05-31
92327,6293,3587,2014-07-4
92328,1054,3587,2013-07-23
92329,27389,3587,2013-07-19
92330,6825,3587,2013-07-13
92331,16157,3587,2014-04-5
92332,227,3587,2014-04-9
92333,22564,3587,2013-07-1
92334,18292,3587,2014-01-16
92335,17758,3587,2013-09-13
92336,17408,3587,2014-02-28
92337,13270,3587,2013-09-19
92338,5258,3587,2014-04-19
92339,25919,3587,2013-07-22
92340,2483,3587,2013-12-15
92341,16062,3587,2013-08-6
92342,14303,3587,2013-10-18
92343,12938,3587,2014-02-8
92344,10803,3587,2013-05-4
92345,4586,3587,2013-08-18
92346,2269,3587,2013-12-6
92347,22940,3587,2013-08-2
92348,3163,3587,2013-12-26
92349,23338,3587,2014-03-18
92350,3406,3587,2013-09-22
92351,13857,3587,2013-11-17
92352,10128,3587,2014-06-3
92353,26577,3587,2013-07-17
92354,18911,3587,2013-06-7
92355,22578,3587,2014-04-13
92356,13438,3587,2014-02-13
92357,22243,3587,2013-06-12
92358,7227,3587,2013-09-24
92359,14698,3587,2013-08-14
92360,11645,3587,2014-06-12
92361,24517,3587,2014-06-2
92362,14106,3587,2013-09-26
92363,19024,3587,2013-12-24
92364,2500,3587,2013-05-14
92365,14052,3587,2013-02-2
92366,1116,3587,2013-11-11
92367,16005,3587,2013-10-5
92368,9895,3587,2013-08-15
92369,5433,3587,2014-02-20
92370,21657,3587,2013-11-4
92371,7370,3587,2013-11-15
92372,3637,3587,2014-04-9
92373,22967,3587,2013-11-15
92374,22831,3587,2013-08-20
92375,9985,3587,2014-01-1
92376,22964,3587,2013-08-7
92377,1171,3587,2013-09-30
92378,9747,3587,2013-06-30
92379,231,3587,2013-06-18
92380,13406,3587,2013-05-19
92381,6892,3587,2014-06-2
92382,6813,3587,2013-06-17
92383,633,3587,2014-01-25
92384,14562,3587,2013-11-30
92385,22354,3587,2014-03-2
92386,7716,3587,2013-07-3
92387,18334,3587,2014-01-21
92388,5923,3587,2013-09-17
92389,7726,3587,2014-03-17
92390,24130,3587,2014-05-20
92391,24320,3587,2013-09-16
92392,4073,3587,2013-11-17
92393,4431,3587,2013-10-23
92394,22173,3587,2013-09-27
92395,13511,3587,2014-03-30
92396,153,3587,2013-12-13
92397,830,3587,2014-03-6
92398,16263,3587,2014-03-22
92399,10947,3587,2014-01-22
92400,22521,3587,2013-12-6
92401,3554,3587,2013-08-6
92402,16006,3587,2013-11-19
92403,11030,3587,2013-10-29
92404,8919,3587,2012-11-25
92405,11875,3587,2014-03-25
92406,10205,3587,2014-02-9
92407,7268,3587,2013-10-23
92408,1122,3587,2014-05-8
92409,4585,3587,2014-07-9
92410,3640,3587,2013-06-9
92411,21796,3587,2013-08-3
92412,9819,3587,2013-07-10
92413,18811,3587,2013-12-19
92414,18096,3587,2013-09-17
92415,10562,3587,2014-02-20
92416,16933,3587,2013-06-17
92417,4140,3587,2014-05-25
92418,13998,3587,2013-06-25
92419,6546,3587,2013-05-24
92420,5954,3587,2014-02-6
92421,2363,3587,2013-11-22
92422,11858,3587,2014-04-20
92423,23138,3587,2013-12-31
92424,16338,3587,2013-09-5
92425,21120,3587,2013-11-23
92426,6350,3587,2013-12-15
92427,24855,3587,2013-11-10
92428,11074,3587,2013-09-10
92429,15666,3587,2012-11-29
92430,8017,3587,2013-09-14
92431,5793,3587,2013-12-26
92432,2671,3587,2013-12-16
92433,9390,3587,2014-03-30
92434,21681,3587,2014-06-23
92435,22292,3587,2013-09-17
92436,13680,3587,2014-03-28
92437,5321,424,2012-12-12
92438,10282,424,2013-03-7
92439,15139,424,2013-07-29
92440,489,424,2014-07-7
92441,5884,2594,2013-10-6
92442,26437,2594,2013-09-28
92443,14660,2594,2014-06-23
92444,25641,2594,2012-12-3
92445,16984,3602,2014-03-15
92446,18733,3602,2014-02-2
92447,4870,3602,2014-04-14
92448,26391,3602,2014-04-21
92449,23542,3602,2014-03-3
92450,10923,3602,2014-02-28
92451,6364,3602,2014-03-20
92452,12806,3602,2014-02-6
92453,1578,3602,2013-12-2
92454,14247,3602,2014-03-1
92455,26558,3602,2014-03-16
92456,20671,3602,2014-01-2
92457,26267,3602,2014-04-24
92458,6991,3602,2013-10-19
92459,3050,3602,2014-06-22
92460,6286,3602,2013-12-13
92461,14646,3602,2013-11-21
92462,5691,3602,2014-02-5
92463,17039,3602,2014-02-14
92464,7652,3602,2014-04-17
92465,26580,3602,2014-02-3
92466,4352,3602,2014-03-25
92467,20161,3602,2014-04-23
92468,20581,3602,2014-01-13
92469,11506,3602,2014-03-27
92470,2410,3602,2014-04-17
92471,27699,3602,2014-07-6
92472,18081,3602,2013-10-30
92473,13580,3602,2013-11-2
92474,1368,3602,2014-02-20
92475,26851,3602,2014-04-1
92476,24415,3602,2014-07-13
92477,2203,3602,2014-06-27
92478,24858,3602,2014-03-19
92479,25096,3602,2014-04-28
92480,17001,3602,2014-05-24
92481,484,3602,2014-04-5
92482,22173,3602,2013-11-2
92483,4398,3602,2014-01-2
92484,4520,3602,2014-07-3
92485,9329,3602,2014-03-7
92486,2474,3602,2014-04-24
92487,12510,3602,2014-03-22
92488,9048,3602,2014-06-5
92489,9512,3602,2014-06-18
92490,20415,3602,2014-07-8
92491,26978,3602,2014-03-28
92492,26368,3602,2014-03-31
92493,9841,3602,2014-02-14
92494,21993,3602,2013-12-31
92495,20957,3342,2013-02-20
92496,27843,3342,2013-02-28
92497,26164,3342,2014-02-6
92498,24888,3342,2013-04-15
92499,17912,3342,2013-02-11
92500,11192,3342,2014-07-6
92501,26410,3342,2013-01-28
92502,19661,3342,2012-12-10
92503,15058,3342,2013-06-17
92504,24782,3342,2014-07-8
92505,20796,3342,2013-06-6
92506,23694,3342,2013-07-29
92507,9504,3342,2012-10-24
92508,4768,3342,2013-03-27
92509,21716,3342,2013-12-10
92510,14347,3342,2013-09-2
92511,24551,3342,2013-06-10
92512,19527,3342,2013-09-18
92513,13052,3342,2013-02-22
92514,26729,3342,2013-03-5
92515,2581,3342,2014-03-30
92516,18554,3342,2014-07-9
92517,7078,3342,2012-11-10
92518,12025,3342,2013-04-21
92519,20509,3342,2013-03-16
92520,21952,3342,2013-02-17
92521,26113,3342,2012-12-26
92522,16104,3342,2013-01-9
92523,24135,3342,2013-12-2
92524,25488,3342,2013-11-3
92525,10193,3342,2013-12-10
92526,24272,3342,2012-10-9
92527,235,3342,2014-06-17
92528,14985,3342,2013-08-19
92529,15036,3342,2013-08-21
92530,10624,3342,2012-12-26
92531,15430,3342,2013-03-19
92532,8754,3342,2013-09-11
92533,5495,3342,2014-05-10
92534,25520,3342,2013-05-17
92535,13878,3342,2013-05-8
92536,19550,3342,2012-12-24
92537,17374,3342,2013-01-29
92538,27435,3342,2013-01-14
92539,13564,3342,2013-10-14
92540,27497,3342,2012-12-8
92541,8609,3342,2012-12-4
92542,8057,3342,2013-12-10
92543,10660,3342,2013-09-24
92544,15930,3342,2012-11-30
92545,21250,3342,2012-12-29
92546,20205,3342,2014-01-23
92547,12422,3342,2014-04-14
92548,24264,3342,2013-03-19
92549,26875,3342,2013-01-6
92550,19910,3342,2014-06-25
92551,5986,3342,2013-01-11
92552,25418,3342,2013-11-12
92553,1582,3342,2013-11-5
92554,6949,3342,2012-12-12
92555,122,3342,2013-09-28
92556,18931,3342,2013-10-25
92557,26637,3342,2013-10-14
92558,21947,3342,2013-01-7
92559,24886,3342,2013-05-5
92560,1657,3342,2013-03-26
92561,8472,3342,2012-12-29
92562,4481,3342,2014-04-15
92563,19071,3342,2014-06-27
92564,351,3342,2012-11-15
92565,25710,3342,2012-11-30
92566,18111,3342,2013-06-14
92567,21822,3342,2014-02-10
92568,26980,3342,2013-07-15
92569,21737,3342,2013-03-21
92570,16230,3342,2013-04-20
92571,12692,3342,2013-08-28
92572,25815,3342,2012-12-14
92573,13673,3342,2014-05-30
92574,15102,3342,2013-02-18
92575,2247,3342,2012-12-19
92576,15849,3342,2013-01-19
92577,27868,3342,2013-06-11
92578,15367,3342,2013-09-20
92579,24622,3342,2012-10-10
92580,22131,3342,2013-01-20
92581,5767,3342,2013-04-8
92582,15018,3342,2012-11-28
92583,204,3342,2013-08-19
92584,20758,3342,2013-02-3
92585,15859,3342,2012-10-18
92586,25172,3342,2013-11-29
92587,26895,3342,2013-11-24
92588,15866,3342,2013-01-17
92589,17279,3342,2012-12-27
92590,5565,3342,2013-09-27
92591,11167,3342,2012-12-16
92592,26521,3342,2014-01-10
92593,9295,3342,2012-12-22
92594,17604,3342,2013-02-3
92595,11228,3342,2013-01-12
92596,7647,3342,2013-02-13
92597,26888,3342,2013-04-10
92598,11733,3342,2012-10-16
92599,2921,3342,2013-01-11
92600,26476,3342,2013-02-13
92601,9141,3342,2013-10-2
92602,22086,3342,2013-10-12
92603,1405,3342,2014-01-29
92604,3400,3342,2013-06-22
92605,7689,3342,2014-01-2
92606,1347,3342,2013-02-19
92607,19666,3342,2013-09-10
92608,26948,3342,2013-07-15
92609,16275,3342,2013-07-6
92610,25203,3342,2013-07-18
92611,25805,3342,2013-12-27
92612,16757,3342,2012-12-17
92613,20385,3342,2013-04-30
92614,20547,3342,2013-12-20
92615,2088,3342,2014-03-25
92616,100,3342,2012-10-4
92617,11425,3342,2013-12-25
92618,8602,3342,2013-07-17
92619,23251,3342,2014-06-10
92620,17172,3342,2012-11-28
92621,15938,3342,2013-04-30
92622,15748,3342,2013-01-14
92623,6632,3342,2013-01-4
92624,7883,3342,2013-10-9
92625,3033,3342,2014-01-12
92626,25775,3342,2013-07-27
92627,45,3342,2014-07-7
92628,22037,3342,2012-12-16
92629,8936,3342,2012-11-19
92630,6834,3342,2012-10-24
92631,18893,3342,2013-09-27
92632,8442,3342,2014-07-9
92633,26924,3342,2014-01-18
92634,13327,3342,2013-04-25
92635,17141,3342,2013-07-1
92636,24466,3342,2013-01-26
92637,17628,3342,2013-01-24
92638,22973,3342,2013-04-6
92639,16500,3342,2012-12-31
92640,18744,3342,2013-12-11
92641,540,3342,2014-01-10
92642,17533,3342,2013-12-14
92643,26922,3342,2013-09-11
92644,21015,3342,2012-11-29
92645,14269,3342,2013-07-16
92646,2720,3342,2014-04-1
92647,17675,3342,2014-06-4
92648,21126,3342,2013-12-18
92649,2636,3342,2013-08-19
92650,22400,3342,2013-09-18
92651,24534,3342,2013-11-27
92652,21430,3342,2013-06-6
92653,15424,3342,2013-03-19
92654,5743,3342,2013-06-17
92655,4511,3342,2012-12-21
92656,400,3342,2014-07-10
92657,4369,3342,2012-10-7
92658,14538,3342,2012-11-23
92659,16218,3342,2013-03-30
92660,20001,3342,2013-03-2
92661,16513,3342,2014-02-21
92662,27605,3342,2012-11-15
92663,12457,3342,2013-04-6
92664,14839,3342,2012-12-15
92665,5964,3342,2012-12-24
92666,20084,3342,2014-03-11
92667,2795,3342,2012-10-10
92668,20798,3342,2013-01-8
92669,13989,3342,2014-03-1
92670,5374,3342,2013-04-29
92671,11156,3342,2014-06-30
92672,18124,3342,2013-01-11
92673,7262,3342,2013-11-11
92674,22629,3342,2013-06-26
92675,2474,3342,2013-05-11
92676,9539,3342,2013-12-27
92677,16257,3342,2013-01-7
92678,22370,3342,2013-11-27
92679,20328,3342,2013-07-27
92680,11940,3342,2013-09-20
92681,13828,3342,2012-10-23
92682,1815,3342,2013-06-10
92683,8253,3342,2012-11-24
92684,6728,3342,2013-07-11
92685,10619,3342,2014-04-19
92686,9518,3342,2013-06-8
92687,21524,3342,2012-11-22
92688,17737,3342,2013-02-15
92689,5618,3342,2012-10-6
92690,26597,3342,2013-12-3
92691,13378,3342,2012-11-13
92692,15135,3342,2012-12-6
92693,13423,3342,2013-07-15
92694,15103,3342,2013-01-30
92695,9305,3342,2014-07-14
92696,11224,3342,2013-10-17
92697,16119,3342,2012-12-5
92698,7334,3342,2013-07-21
92699,22950,3342,2014-05-1
92700,1561,3342,2013-03-17
92701,13372,3342,2013-05-21
92702,5855,3342,2013-01-19
92703,17456,3342,2012-12-3
92704,734,3342,2014-03-7
92705,16184,3342,2013-10-7
92706,709,3342,2013-09-27
92707,22116,3342,2012-11-3
92708,24966,3342,2014-02-24
92709,22722,3342,2014-04-1
92710,7777,3342,2013-04-25
92711,14863,3342,2014-04-15
92712,7589,3342,2013-12-10
92713,25641,3342,2013-01-5
92714,21052,3342,2012-11-9
92715,17610,3342,2013-01-29
92716,6347,3342,2012-12-29
92717,3066,3342,2012-11-20
92718,14333,3342,2014-05-16
92719,17191,3342,2012-12-12
92720,9664,3342,2013-06-18
92721,4086,3342,2013-01-12
92722,13505,3342,2012-10-13
92723,2807,3342,2012-11-25
92724,5058,3342,2013-07-19
92725,19832,3342,2012-12-22
92726,3208,3342,2012-11-27
92727,20193,3342,2013-12-21
92728,648,3342,2014-01-16
92729,9504,2896,2012-10-24
92730,9843,2896,2012-09-22
92731,4650,2896,2013-07-7
92732,13828,2896,2012-10-23
92733,21952,7219,2013-02-3
92734,351,7219,2012-11-14
92735,5374,7219,2013-04-29
92736,10660,7219,2013-09-24
92737,22400,7219,2013-08-16
92738,25775,7219,2013-07-27
92739,21347,4469,2013-01-3
92740,389,4469,2012-11-6
92741,19948,4469,2013-01-15
92742,21909,4469,2012-12-10
92743,13309,4469,2013-01-16
92744,5663,473,2013-11-18
92745,1603,473,2014-07-7
92746,10278,473,2013-05-25
92747,15742,473,2013-10-15
92748,27587,6077,2014-06-24
92749,21952,6077,2013-06-22
92750,2710,6077,2013-09-19
92751,8259,6077,2013-07-19
92752,24747,6077,2013-10-29
92753,16627,6077,2013-11-4
92754,26895,6077,2013-11-24
92755,25921,6077,2013-04-22
92756,2158,6077,2013-12-1
92757,508,6077,2014-05-24
92758,19870,6077,2013-11-15
92759,12800,6077,2013-07-7
92760,4695,7074,2013-10-29
92761,18733,7074,2012-10-2
92762,17632,7074,2014-01-7
92763,9958,7074,2013-01-30
92764,12907,7074,2013-02-13
92765,5149,7074,2014-04-29
92766,27139,7074,2012-10-27
92767,24416,7074,2012-11-21
92768,17963,7074,2012-11-17
92769,15347,7074,2013-01-14
92770,25618,7074,2013-01-23
92771,11383,7074,2012-11-19
92772,20388,7074,2013-03-12
92773,12774,7074,2013-01-23
92774,13536,7074,2013-07-17
92775,14207,7074,2013-02-21
92776,19994,7074,2012-10-22
92777,22377,6218,2013-01-11
92778,8100,6218,2013-01-27
92779,9784,2212,2013-03-28
92780,19812,2212,2014-01-21
92781,17782,2212,2013-07-17
92782,27597,2212,2012-12-9
92783,9688,2212,2012-12-16
92784,1370,1089,2013-10-5
92785,5799,1089,2012-12-28
92786,12673,1089,2013-09-18
92787,20330,1089,2014-05-21
92788,19542,1089,2013-06-26
92789,11237,1089,2013-10-29
92790,6253,1089,2014-03-9
92791,27560,1089,2013-10-15
92792,6486,1089,2013-07-13
92793,25346,1089,2013-12-24
92794,3670,1089,2014-03-20
92795,117,1089,2012-12-25
92796,23281,1089,2013-06-14
92797,16472,1089,2012-12-18
92798,13556,1089,2013-12-16
92799,3113,1089,2013-04-11
92800,8229,1089,2013-02-6
92801,10086,705,2014-07-6
92802,7276,705,2013-07-2
92803,22774,705,2013-01-28
92804,18887,705,2014-02-5
92805,7042,10287,2013-09-5
92806,7288,10287,2014-06-26
92807,20808,10287,2013-12-9
92808,14737,10287,2013-08-5
92809,13072,10287,2013-12-17
92810,21093,10287,2013-06-12
92811,22477,10287,2013-12-8
92812,22194,10287,2014-02-14
92813,21324,10287,2014-07-12
92814,9445,10287,2013-05-22
92815,14477,10287,2013-04-25
92816,5640,10287,2013-07-10
92817,8040,10287,2013-04-17
92818,10548,10287,2013-10-8
92819,3033,10287,2014-01-12
92820,27861,10287,2013-06-14
92821,21468,10287,2013-05-31
92822,25162,10287,2014-07-4
92823,4561,10287,2013-04-10
92824,10507,10287,2013-08-7
92825,26962,10287,2014-03-6
92826,27275,10287,2014-07-5
92827,7037,10287,2013-10-20
92828,1867,10287,2013-07-19
92829,8991,10287,2013-03-27
92830,2595,10287,2013-03-30
92831,19022,10287,2014-06-12
92832,14540,10287,2014-06-6
92833,11921,10287,2014-03-2
92834,4223,10287,2013-11-12
92835,17348,10287,2013-05-1
92836,3328,10287,2013-05-24
92837,4867,10287,2013-05-12
92838,2253,10287,2012-11-26
92839,6181,10287,2014-02-20
92840,23094,10287,2014-05-9
92841,24008,10287,2014-05-26
92842,8402,10287,2014-04-23
92843,23107,9968,2014-03-21
92844,14789,9968,2013-10-27
92845,10599,9968,2013-03-19
92846,26503,8209,2013-07-6
92847,20701,8209,2013-06-9
92848,12653,8209,2014-01-26
92849,18707,8209,2013-08-7
92850,17500,8209,2013-08-20
92851,11565,8209,2013-09-23
92852,14132,9743,2014-01-29
92853,793,9743,2013-02-26
92854,1379,9743,2013-07-7
92855,21582,9743,2013-02-25
92856,10738,9743,2013-03-30
92857,7540,9739,2012-12-10
92858,5582,9739,2013-01-15
92859,3209,9739,2014-03-11
92860,21669,9739,2012-12-13
92861,9158,9739,2012-10-27
92862,14639,9739,2014-02-10
92863,10606,9739,2012-11-9
92864,13045,9739,2013-06-10
92865,14022,9739,2012-12-30
92866,604,9739,2013-10-4
92867,19872,9739,2014-03-27
92868,25220,9739,2012-12-30
92869,556,9739,2012-10-20
92870,23881,9739,2012-12-20
92871,18634,9739,2013-02-3
92872,12179,9739,2012-12-28
92873,9977,9739,2013-02-2
92874,26219,9739,2012-11-29
92875,13557,9739,2013-01-9
92876,8571,9739,2014-04-30
92877,6837,9739,2013-04-9
92878,24972,9739,2013-05-30
92879,4923,9739,2013-08-16
92880,8795,9739,2013-09-20
92881,24190,9739,2013-06-20
92882,18630,9739,2013-07-21
92883,19529,9739,2012-10-27
92884,15313,9739,2013-03-21
92885,19288,9739,2013-12-15
92886,16491,9739,2012-10-8
92887,15765,9739,2012-12-11
92888,13760,9739,2013-04-20
92889,26357,9739,2013-05-21
92890,25035,9739,2014-01-17
92891,7130,9739,2013-09-27
92892,9207,9739,2012-12-6
92893,20623,9739,2014-07-3
92894,18762,9739,2013-05-23
92895,234,7942,2013-10-14
92896,7145,7942,2012-12-4
92897,15804,7942,2013-07-21
92898,25434,7942,2013-05-2
92899,7090,7942,2013-01-12
92900,8141,7942,2012-11-9
92901,14524,7942,2013-05-5
92902,11606,7942,2013-11-2
92903,17785,7942,2013-09-6
92904,7379,7942,2013-01-1
92905,15717,7942,2012-10-27
92906,24728,7942,2012-11-4
92907,791,7942,2013-05-24
92908,24298,7942,2013-06-8
92909,25578,8289,2012-12-18
92910,24535,8289,2013-05-1
92911,9027,8289,2013-07-10
92912,11706,8289,2014-03-10
92913,19995,8289,2013-02-25
92914,25979,8289,2014-02-9
92915,19765,8289,2013-06-13
92916,25384,1147,2013-03-18
92917,17171,1147,2013-03-18
92918,17878,1147,2013-04-20
92919,21791,1147,2013-12-23
92920,13362,1147,2014-03-4
92921,4237,1147,2013-03-26
92922,14284,1147,2012-12-28
92923,7469,1147,2013-07-17
92924,25033,1147,2013-07-26
92925,3544,1147,2014-01-24
92926,5647,1147,2012-11-24
92927,13737,1147,2013-04-3
92928,11028,1147,2014-03-10
92929,24139,1147,2014-03-6
92930,11227,1147,2013-05-23
92931,17704,1147,2012-11-29
92932,14139,1147,2014-02-23
92933,1124,1147,2014-02-6
92934,8898,1147,2013-03-3
92935,16064,1147,2012-12-19
92936,21338,1147,2013-10-8
92937,19039,1147,2013-07-16
92938,15339,1147,2013-08-15
92939,14061,1147,2014-02-12
92940,3744,1147,2012-12-6
92941,174,1147,2013-12-24
92942,24694,1147,2013-12-11
92943,9549,1147,2013-04-7
92944,9018,1147,2013-01-14
92945,7474,1147,2014-05-1
92946,26157,1147,2013-12-16
92947,25097,1147,2014-07-8
92948,9918,1147,2013-05-28
92949,2865,1147,2014-04-30
92950,4740,1147,2013-05-25
92951,5006,1147,2013-07-22
92952,7429,1147,2013-03-10
92953,17412,1147,2013-01-12
92954,179,1147,2012-12-19
92955,15372,1147,2013-09-8
92956,10379,1147,2012-10-26
92957,23261,1147,2013-06-2
92958,16373,1147,2013-11-26
92959,10815,1147,2013-11-26
92960,18558,1147,2012-12-6
92961,9433,1147,2012-12-7
92962,5878,1147,2013-01-31
92963,479,1147,2013-03-6
92964,22874,1147,2013-03-9
92965,26756,1147,2014-03-2
92966,26950,1147,2013-02-13
92967,4007,1147,2013-06-4
92968,14096,1147,2012-10-20
92969,22698,1147,2014-06-16
92970,13635,1147,2012-12-28
92971,24594,1147,2014-03-22
92972,8345,1147,2013-05-22
92973,16341,1147,2014-02-6
92974,20423,1147,2014-04-11
92975,22205,1147,2013-03-4
92976,14181,1147,2014-04-11
92977,6221,1147,2012-11-19
92978,6834,1147,2012-12-7
92979,4202,1147,2013-09-7
92980,2006,1147,2014-01-12
92981,26758,1147,2013-09-3
92982,3763,1147,2013-10-8
92983,15576,1147,2012-12-20
92984,19431,1147,2014-04-26
92985,18498,1147,2013-06-14
92986,20386,1147,2013-03-21
92987,15646,1147,2012-12-14
92988,20015,1147,2013-12-10
92989,24730,1147,2013-01-9
92990,16533,1147,2012-10-22
92991,16703,1147,2012-12-21
92992,13699,1147,2014-01-3
92993,280,1147,2013-05-29
92994,3000,1147,2014-01-5
92995,25109,1147,2013-05-16
92996,5101,1147,2013-12-27
92997,16853,1147,2014-03-8
92998,16971,1147,2012-12-15
92999,2173,1147,2013-07-17
93000,5289,1147,2014-04-5
93001,7840,1147,2012-12-10
93002,4510,1147,2013-01-4
93003,12456,1147,2013-02-11
93004,20624,1147,2013-01-17
93005,8369,1147,2013-11-12
93006,13561,1147,2013-06-26
93007,9405,1147,2013-11-17
93008,2573,1147,2013-04-18
93009,322,1147,2013-01-23
93010,6514,1147,2013-08-10
93011,8855,1147,2013-08-19
93012,9782,1147,2013-08-3
93013,11213,1147,2014-07-8
93014,26598,1147,2013-09-26
93015,14867,1147,2013-12-3
93016,11605,1147,2013-03-14
93017,8194,1147,2013-05-1
93018,20093,1147,2013-05-29
93019,2578,1147,2013-11-18
93020,18742,1147,2013-03-22
93021,19493,1147,2012-10-28
93022,381,1147,2012-11-9
93023,12801,1147,2012-11-19
93024,10302,1147,2014-01-2
93025,10681,1147,2013-01-14
93026,5677,1147,2013-07-12
93027,20720,1147,2013-11-2
93028,4364,1147,2013-08-8
93029,1759,1147,2013-01-2
93030,17641,1147,2013-12-28
93031,9079,1147,2013-05-28
93032,10502,1147,2013-04-4
93033,25952,1147,2013-09-30
93034,19994,1147,2014-03-31
93035,2768,1147,2013-12-2
93036,501,1147,2013-06-17
93037,4829,1147,2013-09-24
93038,18605,5358,2014-06-5
93039,6882,5358,2013-09-4
93040,1567,5358,2013-07-11
93041,27696,5358,2013-10-5
93042,9036,5358,2012-12-15
93043,12700,5358,2013-08-28
93044,6116,5358,2013-06-1
93045,23141,5358,2012-12-20
93046,17976,5358,2013-08-23
93047,20755,8317,2013-11-11
93048,2875,8317,2014-07-4
93049,10175,8317,2014-06-24
93050,13467,8317,2013-04-25
93051,3504,8317,2014-06-30
93052,10924,8317,2013-11-8
93053,2788,8317,2013-10-11
93054,2148,8317,2013-05-2
93055,5885,8317,2014-05-19
93056,13210,4558,2013-08-14
93057,27551,4558,2013-08-20
93058,17921,4558,2012-12-30
93059,835,4558,2014-03-25
93060,5496,4558,2014-02-9
93061,27422,4558,2013-08-21
93062,4687,4558,2013-08-30
93063,25737,1123,2013-05-5
93064,4894,1123,2014-04-25
93065,3631,1123,2014-07-6
93066,6255,1123,2013-02-2
93067,13522,1123,2013-10-2
93068,26521,1123,2013-10-3
93069,25614,1123,2014-02-19
93070,11925,1123,2013-04-30
93071,1394,1123,2014-07-8
93072,11970,1123,2013-11-6
93073,25737,4641,2013-06-2
93074,25655,4641,2013-11-29
93075,7417,4641,2013-06-29
93076,2754,4641,2014-02-12
93077,15946,4641,2013-12-12
93078,10666,4641,2013-11-7
93079,12487,4641,2014-07-2
93080,18572,4641,2013-07-21
93081,4072,6250,2014-06-1
93082,11851,6250,2013-12-22
93083,2479,6250,2014-03-10
93084,10434,6250,2014-02-16
93085,6396,6250,2013-08-30
93086,26978,6250,2014-03-28
93087,17591,3901,2013-05-14
93088,2260,3901,2013-02-20
93089,11126,3901,2013-12-25
93090,7766,3901,2014-07-11
93091,21219,3901,2013-09-24
93092,7918,21,2013-08-31
93093,10423,21,2013-04-8
93094,4355,21,2013-05-22
93095,20765,21,2013-10-16
93096,19082,21,2013-07-10
93097,3248,21,2013-07-18
93098,17084,4442,2012-11-12
93099,19687,4442,2012-12-28
93100,20445,4442,2012-12-27
93101,4519,3155,2013-01-22
93102,26950,3155,2013-10-12
93103,23761,3155,2013-01-5
93104,20221,3155,2013-04-23
93105,9305,3155,2013-11-29
93106,18403,6357,2013-08-5
93107,10343,6357,2014-06-4
93108,7055,6357,2012-12-9
93109,17479,6357,2013-01-28
93110,23540,6357,2013-01-16
93111,8420,6357,2013-06-18
93112,23806,6357,2013-03-5
93113,14671,6357,2013-04-23
93114,16341,6357,2012-12-20
93115,25826,6357,2013-07-3
93116,14560,6357,2012-12-11
93117,18125,6357,2014-04-9
93118,13019,7403,2013-08-22
93119,6070,7403,2013-06-13
93120,8410,7403,2014-06-15
93121,16783,7403,2012-09-28
93122,21952,7403,2013-03-25
93123,2514,7403,2013-04-29
93124,15394,7403,2013-12-6
93125,5663,7403,2013-11-18
93126,6435,7403,2013-12-23
93127,26604,7403,2013-12-23
93128,5825,7403,2013-12-31
93129,23323,7403,2012-11-20
93130,20286,7403,2012-11-7
93131,1664,7403,2012-11-3
93132,3577,7403,2013-11-18
93133,13090,7403,2013-02-13
93134,4811,7403,2013-09-13
93135,7970,7403,2013-04-1
93136,21527,7403,2013-11-3
93137,17628,7403,2013-02-22
93138,7148,7403,2012-12-15
93139,18413,7403,2014-03-13
93140,13168,7403,2013-10-22
93141,17892,7403,2013-03-24
93142,19096,7403,2013-06-19
93143,6735,7403,2013-10-27
93144,26032,7403,2012-11-8
93145,13372,7403,2013-05-9
93146,12866,7403,2012-10-10
93147,16184,7403,2013-01-5
93148,13738,7403,2013-10-11
93149,10372,7403,2013-03-21
93150,23903,2025,2013-05-11
93151,26811,2025,2013-10-12
93152,2816,2025,2012-10-6
93153,1590,2025,2014-01-4
93154,6704,2025,2013-08-15
93155,13346,2025,2013-05-19
93156,17793,2025,2013-11-14
93157,22363,2025,2013-10-11
93158,10655,2025,2013-03-27
93159,2750,2025,2013-11-3
93160,19527,2025,2014-03-17
93161,959,2025,2013-01-27
93162,25655,2025,2013-11-25
93163,12091,2025,2013-08-16
93164,4374,2025,2013-02-5
93165,19303,2025,2014-01-26
93166,17483,2025,2012-12-29
93167,5198,2025,2013-04-3
93168,7666,2025,2014-03-19
93169,27419,2025,2013-03-17
93170,26081,2025,2013-02-3
93171,482,2025,2012-10-5
93172,12569,2025,2013-04-30
93173,8637,2025,2013-06-4
93174,2180,2025,2014-03-1
93175,23479,2025,2014-06-16
93176,11205,2025,2013-06-30
93177,10495,2025,2013-10-25
93178,22380,2025,2013-08-30
93179,1431,2025,2013-10-17
93180,10621,2025,2013-10-7
93181,7423,2025,2014-03-6
93182,14954,2025,2013-10-5
93183,21539,2025,2013-09-25
93184,22906,2025,2013-04-21
93185,6615,2025,2014-07-12
93186,21707,2025,2014-01-15
93187,7185,2025,2014-02-14
93188,7462,2025,2013-08-1
93189,13387,2025,2014-03-12
93190,26179,2025,2013-10-25
93191,19202,2025,2013-09-19
93192,12267,2025,2013-02-26
93193,18905,2025,2013-12-26
93194,100,2025,2012-10-4
93195,21960,2025,2013-08-4
